Time_Seconds,ECG_Raw,ECG_Filtered,R_Peak_Marker
0.0,8212.5,80.48979125053984,0.0
0.008,8231.0,200.15747518811986,0.0
0.016,8251.5,248.55024254065142,0.0
0.024,8260.5,245.5133691644835,0.0
0.032,8254.5,207.10754505381533,0.0
0.04,8228.0,146.35467878261898,0.0
0.048,8190.5,75.16118427503784,0.0
0.056,8167.0,9.199796011547278,0.0
0.064,8158.5,-37.742084305994695,0.0
0.072,8160.5,-61.10924482691098,0.0
0.08,8166.5,-64.02925562445057,0.0
0.088,8166.5,-54.82274933019494,0.0
0.096,8168.0,-40.75980955193336,0.0
0.104,8166.0,-26.365492328049186,0.0
0.112,8165.0,-14.468299483943156,0.0
0.12,8164.5,-5.545205508175059,0.0
0.128,8166.0,0.7769169904938735,0.0
0.136,8163.5,4.193719203175306,0.0
0.144,8166.0,5.578593067165002,0.0
0.152,8166.5,6.164727104376652,0.0
0.16,8174.0,7.211127007878076,0.0
0.168,8175.0,8.473231221536025,0.0
0.176,8193.5,11.91886177991114,0.0
0.184,8182.5,13.68181806413304,0.0
0.192,8165.5,6.929679312326016,0.0
0.2,8164.5,-1.7915604293416436,0.0
0.208,8166.0,-6.575515114851896,0.0
0.216,8164.5,-8.407812323712733,0.0
0.224,8491.0,58.18106161493051,0.0
0.232,8174.0,90.68153403529345,0.0
0.24,8152.5,26.99803990206965,0.0
0.248,8161.0,-17.413405775339925,0.0
0.256,8166.0,-38.28012254998612,0.0
0.264,8172.5,-42.467486553249046,0.0
0.272,8181.0,-35.440802131726514,0.0
0.28,8191.0,-22.13242337179645,0.0
0.288,8201.5,-6.718166592616626,0.0
0.296,8215.0,8.319572590976122,0.0
0.304,8234.5,22.693448550203357,1.0
0.312,8253.5,35.61912216957762,0.0
0.32,8263.0,43.6856383811446,0.0
0.328,8256.5,42.44580682231572,0.0
0.336,8224.5,27.41170542469922,0.0
0.344,8189.0,0.5743189074289603,0.0
0.352,8166.5,-27.233788569493527,0.0
0.36,8161.0,-45.27091676689838,0.0
0.368,8162.0,-49.99379302031889,0.0
0.376,8166.0,-44.185741006741864,0.0
