Time_Seconds,ECG_Raw,ECG_Filtered,R_Peak_Marker
0.0,8150.5,42.682081775251845,0.0
0.008,8177.5,109.65129120891129,0.0
0.016,8198.0,142.3366304035585,0.0
0.024,8207.0,146.1136471994639,0.0
0.032,8208.5,128.33997379715265,0.0
0.04,8224.0,101.84391177689258,0.0
0.048,8253.0,79.82483192376458,0.0
0.056,8284.5,67.06059753965292,0.0
0.064,8284.0,55.677997786429614,0.0
0.072,8229.0,29.166209650962628,0.0
0.08,8170.5,-14.122903348707041,0.0
0.088,8152.5,-53.21182762227022,0.0
0.096,8157.5,-70.9173225596885,0.0
0.104,8161.0,-68.89986289916305,0.0
0.112,8157.5,-57.26070810880333,0.0
0.12,8161.0,-41.69593192964658,0.0
0.128,8167.5,-24.126345277092923,0.0
0.136,8174.5,-7.319820849302687,0.0
0.144,8178.0,5.874459885254282,0.0
0.152,8171.5,12.173995829045225,0.0
0.16,8166.5,11.704350058230602,0.0
0.168,8167.5,8.834881405633041,0.0
0.176,8172.5,7.024215017527467,0.0
0.184,8181.5,7.748647534089287,0.0
0.192,8199.0,12.4162611469294,0.0
0.2,8180.0,12.987777161218219,0.0
0.208,8162.0,3.7975399722536167,0.0
0.216,8170.5,-4.154160865072754,0.0
0.224,8181.0,-4.345248148718156,0.0
0.232,8191.5,0.4908513654261242,0.0
0.24,8248.5,17.066799424814008,0.0
0.248,8485.5,84.34670188400742,0.0
0.256,8051.5,71.10070730399684,0.0
0.264,8140.5,-17.996442899346903,0.0
0.272,8181.0,-41.50292073306173,0.0
0.28,8203.5,-36.24132837852062,0.0
0.288,8205.0,-22.731798395416945,0.0
0.296,8203.0,-11.39802609648882,0.0
0.304,8215.5,-0.8220178961041711,0.0
0.312,8247.0,14.546479802916792,0.0
0.32,8277.0,33.994466662982404,0.0
0.328,8277.5,46.57318677238095,0.0
0.336,8232.5,37.859789586437955,0.0
0.344,8179.5,6.945229095889317,0.0
0.352,8156.5,-27.917432368033815,1.0
0.36,8153.0,-49.71651245753014,0.0
0.368,8154.0,-55.58159442921374,0.0
0.376,8155.5,-50.11261640608154,0.0
0.384,8158.5,-38.36125395998761,0.0
0.392,8158.5,-24.982596213451416,0.0
0.4,8163.0,-12.363469901528788,0.0
0.408,8164.5,-1.8002864898128337,0.0
0.416,8163.0,4.719707446892926,0.0
0.424,8165.0,7.962208166462233,0.0
0.432,8164.0,8.876953830990942,0.0
0.44,8167.0,8.480683577889977,0.0
0.448,8180.5,10.331521872533358,0.0
0.456,8193.5,15.273695768945117,0.0
0.464,8192.0,18.23027618185438,0.0
0.472,8163.0,10.98369277294887,0.0
0.48,8164.0,-0.6876052588524999,0.0
0.488,8173.0,-5.442734357177869,0.0
0.496,8175.5,-5.080267615455568,0.0
0.504,8159.5,-6.853737974718115,0.0
0.512,8452.5,49.72787048460259,0.0
0.52,8109.5,65.43576710497337,0.0
0.528,8107.0,-5.781378187881046,0.0
0.536,8174.5,-33.74300175231656,0.0
0.544,8191.5,-27.900202827179328,0.0
0.552,8201.0,-14.800809263476594,0.0
0.56,8204.0,-2.2561118165369862,0.0
0.568,8222.5,9.897322476183263,0.0
0.576,8248.0,24.573528839794108,0.0
0.584,8273.5,39.9467181022751,0.0
0.592,8281.0,49.72393011549707,0.0
0.6,8263.0,45.82226380572479,0.0
0.608,8211.0,22.266571026644215,0.0
0.616,8173.0,-13.42717602648554,0.0
0.624,8156.5,-43.63507574043024,0.0
0.632,8154.5,-58.66395055241196,0.0
0.64,8156.5,-58.65785499756839,0.0
0.648,8162.0,-48.22877073025552,0.0
0.656,8162.0,-33.62532204466129,0.0
0.664,8167.0,-18.869366728237765,1.0
0.672,8172.0,-5.238892117737123,0.0
0.68,8173.5,4.944381335822072,0.0
0.688,8167.0,9.195621775228801,0.0
0.696,8163.0,8.17047490595587,0.0
0.704,8165.0,5.916862653210956,0.0
0.712,8167.0,4.504217161696033,0.0
0.72,8179.5,5.948250412142215,0.0
0.728,8184.5,9.475688748589164,0.0
0.736,8187.5,11.759590299516958,0.0
0.744,8168.5,8.058580029289487,0.0
0.752,8166.0,0.2555650828455782,0.0
0.76,8167.5,-4.602172599841879,0.0
0.768,8170.5,-5.857933259811944,0.0
0.776,8155.5,-8.164066109335408,0.0
0.784,8451.0,49.01624072807272,0.0
0.792,8106.5,65.39039887732201,0.0
0.8,8107.0,-5.119390850487434,0.0
0.808,8172.5,-32.558749769699716,0.0
0.816,8188.0,-27.301683858283923,0.0
0.824,8197.5,-14.945885609993184,0.0
0.832,8204.0,-2.103901035109402,0.0
0.84,8224.0,11.223775545390481,0.0
0.848,8247.5,26.291170507944344,0.0
0.856,8276.0,41.83959413620005,0.0
0.864,8288.0,52.96571329744961,0.0
0.872,8268.0,49.88104791728165,0.0
0.88,8214.0,25.375965264803426,0.0
0.888,8174.5,-12.065723147492008,0.0
0.896,8160.5,-43.309464001616334,0.0
0.904,8163.5,-57.46804395691356,0.0
0.912,8162.0,-56.82211977787233,0.0
0.92,8166.0,-47.31446516588721,0.0
0.928,8168.0,-33.2924175627727,0.0
0.936,8168.5,-19.441526197663052,0.0
0.944,8174.0,-7.076762084048141,0.0
0.952,8180.5,3.760269582094452,0.0
0.96,8175.0,9.803471814933346,0.0
0.968,8168.5,9.439479718856774,0.0
0.976,8169.5,6.669424315650758,0.0
0.984,8173.5,5.041558789795545,0.0
0.992,8185.5,6.583295169878511,0.0
1.0,8194.0,10.685137168014307,0.0
1.008,8196.0,13.636125502178174,0.0
1.016,8174.5,9.330071484391965,0.0
1.024,8170.0,0.057107841158540396,0.0
1.032,8161.5,-8.091476508730693,0.0
1.04,8162.5,-13.216028695507475,0.0
1.048,8158.0,-14.958027350216298,0.0
1.056,8481.5,51.45153397198192,0.0
1.064,8093.5,69.74797603083607,0.0
1.072,8105.0,-6.925415082682321,0.0
1.08,8169.5,-35.693094866126785,0.0
1.088,8188.5,-30.235639950424,0.0
1.096,8195.0,-17.214359188772278,0.0
1.104,8199.0,-4.758536515846117,0.0
1.112,8214.5,7.313132855156255,0.0
1.12,8241.5,22.026325991367685,0.0
1.128,8270.0,38.72692889719815,1.0
1.136,8281.5,50.90421136206123,0.0
1.144,8261.5,48.65159984083698,0.0
1.152,8215.0,26.3572474912105,0.0
1.16,8174.5,-8.597837274698577,0.0
1.168,8156.0,-40.020431796826415,0.0
1.176,8154.5,-56.62214903947029,0.0
1.184,8157.5,-57.5493398783899,0.0
1.192,8160.0,-48.24886527072704,0.0
1.2,8163.0,-34.309827907702584,0.0
1.208,8163.0,-20.25162683231565,0.0
1.216,8171.0,-7.232837630999484,0.0
1.224,8173.5,3.7081950524843705,0.0
1.232,8172.5,9.922948841021935,0.0
1.24,8163.0,9.948749161216938,0.0
1.248,8162.5,6.412651382421245,0.0
1.256,8168.5,4.472829878179937,0.0
1.264,8179.5,6.120602847212922,0.0
1.272,8193.0,11.172507623934507,0.0
1.28,8180.0,12.568462162296555,0.0
1.288,8165.5,5.870227491360993,0.0
1.296,8168.5,-1.3305527065258502,0.0
1.304,8168.5,-4.774452275994463,0.0
1.312,8169.0,-5.985155071459076,0.0
1.32,8211.0,2.8890424784726747,0.0
1.328,8503.0,75.93569065531551,0.0
1.336,8057.0,76.16028401197855,0.0
1.344,8146.0,-8.189084134339737,0.0
1.352,8175.5,-32.62195190368766,0.0
1.36,8190.5,-33.03424998018704,0.0
1.368,8203.0,-22.651427498818293,0.0
1.376,8214.0,-8.275750255098046,0.0
1.384,8234.5,7.916178953805911,0.0
1.392,8257.0,25.076808471047116,0.0
1.4,8277.0,40.10642135166631,0.0
1.408,8282.5,48.123973779162725,0.0
1.416,8249.0,39.84895553174147,0.0
1.424,8195.0,11.037229241503383,0.0
1.432,8160.0,-25.858125780877117,1.0
1.44,8150.5,-52.84896751273027,0.0
1.448,8155.0,-61.82028366109989,0.0
1.456,8160.0,-55.81236271327157,0.0
1.464,8163.0,-42.1630686079975,0.0
1.472,8165.0,-26.676975583301783,0.0
1.48,8166.5,-12.75892843446627,0.0
1.488,8172.0,-1.1633083755245934,0.0
1.496,8175.0,7.60725049814755,0.0
1.504,8168.5,10.925742704351478,0.0
1.512,8166.0,9.39311454985318,0.0
1.52,8166.5,6.654012100252203,0.0
1.528,8176.5,6.170443307553796,0.0
1.536,8183.0,8.319913083638767,0.0
1.544,8195.0,12.109274187813071,0.0
1.552,8170.5,9.960626895575388,0.0
1.56,8167.0,1.4593487414508672,0.0
1.568,8172.5,-3.380945989672,0.0
1.576,8176.5,-3.7900391641576334,0.0
1.584,8174.0,-3.1509102837596856,0.0
1.592,8292.0,21.301529879818872,0.0
1.6,8339.0,66.24273532800657,0.0
1.608,8062.0,35.78851998091682,0.0
1.616,8162.0,-23.80926072756074,0.0
1.624,8186.0,-30.1122228141503,0.0
1.632,8197.0,-22.123886943182015,0.0
1.64,8202.5,-10.674392278447158,0.0
1.648,8215.0,1.3925986923409255,0.0
1.656,8237.0,15.366241297918123,0.0
1.664,8267.5,32.02632021790373,0.0
1.672,8286.0,47.03423564927584,0.0
1.68,8279.5,51.23055669322548,0.0
1.688,8235.0,35.525754908116596,0.0
1.696,8186.5,1.8518605921021845,0.0
1.704,8160.0,-33.66615073825551,0.0
1.712,8152.0,-56.61563669299153,0.0
1.72,8152.5,-63.136582250604306,0.0
1.728,8155.5,-56.70575471782399,0.0
1.736,8162.0,-42.364454345945205,0.0
1.744,8162.0,-26.132126264647013,0.0
1.752,8168.0,-11.344610460651666,0.0
1.76,8172.0,1.163687101753112,0.0
1.768,8173.0,9.406149080300793,0.0
1.776,8167.0,11.83314015859537,0.0
1.784,8161.5,9.124955481526513,0.0
1.792,8166.0,5.935587746766942,0.0
1.8,8178.0,6.520459364424823,0.0
1.808,8183.0,9.350886884286865,0.0
1.816,8197.0,13.488807890405269,0.0
1.824,8179.0,13.07370176349309,0.0
1.832,8174.0,6.147162223058331,0.0
1.84,8175.0,0.3016325098685684,0.0
1.848,8175.0,-2.9968343500752326,0.0
1.856,8172.5,-5.003938813420973,0.0
1.864,8286.5,17.347261013315347,0.0
1.872,8353.5,64.91412341346813,0.0
1.88,8063.5,37.644256277690374,0.0
1.888,8163.5,-23.00756839096107,0.0
1.896,8189.5,-29.646834710281155,0.0
1.904,8198.0,-22.030097350010465,0.0
1.912,8209.0,-10.201682568351316,0.0
1.92,8223.0,3.4478385333334245,0.0
1.928,8243.0,17.943637818352272,0.0
1.936,8266.0,32.580897772154,1.0
1.944,8284.5,44.776184716328316,0.0
1.952,8279.5,47.95792032057602,0.0
1.96,8245.0,34.49872416109156,0.0
1.968,8198.5,4.7601971853455325,0.0
1.976,8171.0,-28.667081719531097,0.0
1.984,8164.0,-51.138029834229656,0.0
1.992,8164.5,-58.00213793242915,0.0
2.0,8163.5,-53.369901820519544,0.0
2.008,8170.0,-41.41524342086359,0.0
2.016,8176.0,-25.512478101744364,0.0
2.024,8182.5,-9.685855789527977,0.0
2.032,8184.0,2.7768792129600115,0.0
2.04,8181.0,9.419861245409038,0.0
2.048,8179.0,10.898843594402706,0.0
2.056,8178.5,9.610365923490008,0.0
2.064,8185.0,8.617122389213364,0.0
2.072,8195.0,10.094225935291433,0.0
2.08,8187.5,9.94813079933624,0.0
2.088,8172.0,3.65455736621675,0.0
2.096,8173.5,-3.481737159928798,0.0
2.104,8173.5,-6.867806291309989,0.0
2.112,8178.0,-6.909727786260646,0.0
2.12,8188.5,-2.822411433583511,0.0
2.128,8485.5,62.845235078954374,0.0
2.136,8062.0,66.30883926283218,0.0
2.144,8128.5,-14.631387914884044,0.0
2.152,8186.0,-34.9477115073787,0.0
2.16,8195.0,-28.07826140166071,0.0
2.168,8204.0,-16.081269247251612,0.0
2.176,8215.5,-2.3599907345328575,0.0
2.184,8231.5,11.730825876678864,0.0
2.192,8252.5,25.844710422153412,0.0
2.2,8271.0,38.34315787673768,0.0
2.208,8274.0,44.31391150238687,0.0
2.216,8251.5,37.14262723758134,0.0
2.224,8208.5,13.888576853116092,0.0
2.232,8172.0,-18.211417923847193,0.0
2.24,8159.0,-44.547126802522826,0.0
2.248,8155.0,-56.84126539538988,0.0
2.256,8157.0,-55.90279358146768,0.0
2.264,8164.0,-45.03355212517204,0.0
2.272,8168.0,-29.530573525209093,0.0
2.28,8174.0,-13.841945786689848,0.0
2.288,8174.0,-1.2393098963273133,0.0
2.296,8176.0,6.810363849564283,0.0
2.304,8174.0,10.538396086655894,0.0
2.312,8176.0,11.145402969236784,0.0
2.32,8176.5,10.325363255046568,0.0
2.328,8188.5,10.828706479145467,0.0
2.336,8173.5,8.871720640593367,0.0
2.344,8164.0,1.3639346803856824,0.0
2.352,8163.5,-5.325954398854947,0.0
2.36,8167.0,-7.861963746842775,0.0
2.368,8167.0,-7.454736106835753,0.0
2.376,8238.5,8.523832571142066,0.0
2.384,8391.0,62.444602759676854,0.0
2.392,8049.0,46.15091230898406,1.0
2.4,8150.0,-19.718671065171975,0.0
2.408,8179.0,-29.12514363872333,0.0
2.416,8190.5,-21.99821707359979,0.0
2.424,8201.0,-9.953556954139458,0.0
2.432,8210.5,2.7647283904591404,0.0
2.44,8228.0,15.38325817460236,0.0
2.448,8248.5,28.27698369431414,0.0
2.456,8268.0,39.787220187438606,0.0
2.464,8266.0,44.137407291193085,0.0
2.472,8234.0,33.0721208264315,0.0
2.48,8188.0,5.578540474851479,0.0
2.488,8161.0,-26.440850375194714,0.0
2.496,8154.0,-48.31454835222189,0.0
2.504,8152.5,-55.66211847178624,0.0
2.512,8155.0,-51.3641243364134,0.0
2.52,8160.5,-39.400483571627774,0.0
2.528,8164.5,-24.410769943785226,0.0
2.536,8170.5,-9.801908918010668,0.0
2.544,8174.5,2.366840739986401,0.0
2.552,8172.0,9.511029469648975,0.0
2.56,8169.0,11.170452042038505,0.0
2.568,8173.0,10.66256026023484,0.0
2.576,8178.5,10.68648173795691,0.0
2.584,8187.5,12.04279404373733,0.0
2.592,8166.5,8.567475289943786,0.0
2.6,8162.0,0.003576108796551125,0.0
2.608,8164.5,-5.470243577389738,0.0
2.616,8163.5,-7.571646785009079,0.0
2.624,8162.5,-8.075063801893748,0.0
2.632,8311.0,22.985862774698944,0.0
2.64,8246.5,55.0315846766282,0.0
2.648,8065.0,15.381931200229019,0.0
2.656,8163.5,-27.35585924634347,0.0
2.664,8182.0,-24.580250459909394,0.0
2.672,8191.0,-13.593831229206899,0.0
2.68,8199.5,-1.4602313143784613,0.0
2.688,8214.0,10.635866933756915,0.0
2.696,8233.0,23.02103414281487,0.0
2.704,8256.0,35.435975728488984,0.0
2.712,8271.0,45.16907085040407,0.0
2.72,8263.5,45.6092991489902,0.0
2.728,8222.5,29.046151361382044,0.0
2.736,8177.5,-2.722877215835524,1.0
2.744,8157.0,-34.479912008306655,0.0
2.752,8153.0,-53.038778582134,0.0
2.76,8152.5,-56.89251051230417,0.0
2.768,8155.0,-50.137423451126324,0.0
2.776,8162.0,-36.600193077872746,0.0
2.784,8166.0,-20.797967005355986,0.0
2.792,8170.0,-6.66493267699434,0.0
2.8,8172.5,4.0317583462008315,0.0
2.808,8169.5,9.644351216567202,0.0
2.816,8168.5,10.684228608716921,0.0
2.824,8169.5,9.679355216017939,0.0
2.832,8176.0,9.149826429716768,0.0
2.84,8184.0,10.411804244369023,0.0
2.848,8186.5,11.724742079724365,0.0
2.856,8165.5,6.944036809538829,0.0
2.864,8163.0,-1.737131720901516,0.0
2.872,8165.5,-6.60779080495081,0.0
2.88,8168.5,-7.362816942931204,0.0
2.888,8157.0,-8.429605207397344,0.0
2.896,8351.0,29.502426054553098,0.0
2.904,8190.0,54.20437798908483,0.0
2.912,8078.0,4.820923102545294,0.0
2.92,8170.0,-29.201296035746054,0.0
2.928,8183.5,-23.34098222570833,0.0
2.936,8194.0,-11.433214106516516,0.0
2.944,8205.0,1.7348982606458776,0.0
2.952,8218.5,14.264837346848253,0.0
2.96,8239.0,26.458532975383832,0.0
2.968,8262.5,38.64767483515925,0.0
2.976,8275.5,47.45384964120967,0.0
2.984,8265.5,46.080145650755185,0.0
2.992,8222.5,27.453501701215828,0.0
