Time_Seconds,ECG_Raw,ECG_Filtered,R_Peak_Marker
0.0,8222.0,76.06950896749413,0.0
0.008,8180.0,177.0127300657366,0.0
0.016,8153.0,195.77640848871715,0.0
0.024,8143.0,169.63207210691849,0.0
0.032,8141.0,126.00052040187802,0.0
0.04,8146.0,81.70662899088802,0.0
0.048,8148.0,44.553711026543624,0.0
0.056,8150.0,16.64387140985059,0.0
0.064,8151.0,-1.772466615586609,0.0
0.072,8151.0,-12.190830878162387,0.0
0.08,8151.0,-16.503960472069366,0.0
0.088,8152.0,-16.34824216737843,0.0
0.096,8157.0,-12.55175919430826,0.0
0.104,8156.0,-7.586327277522969,0.0
0.112,8164.0,-2.0694964975743915,0.0
0.12,8167.0,3.754217294216005,0.0
0.128,8189.0,11.736688982608484,0.0
0.136,8179.0,17.12969888737757,0.0
0.144,8166.0,13.02313255398667,0.0
0.152,8170.0,6.781347962440577,0.0
0.16,8174.0,3.6962410450557854,0.0
0.168,8172.0,1.7199217779159426,0.0
0.176,8466.0,59.94621007458704,0.0
0.184,8187.0,88.35710032513794,0.0
0.192,8167.0,30.677328185482793,0.0
0.2,8190.0,-7.472536546006722,0.0
0.208,8199.0,-22.363752534464084,0.0
0.216,8209.0,-23.89806860451631,0.0
0.224,8218.0,-17.300515656539574,0.0
0.232,8233.0,-5.872551556947201,0.0
0.24,8248.0,7.905300432942568,0.0
0.248,8271.0,22.61839385337339,0.0
0.256,8296.0,37.6969171288672,0.0
0.264,8318.0,50.50117208640654,0.0
0.272,8333.0,57.97614408083746,0.0
0.28,8330.0,56.058572324260695,0.0
0.288,8300.0,39.68345509668029,0.0
0.296,8255.0,8.660195746591853,0.0
0.304,8235.0,-24.27945016316653,0.0
0.312,8227.0,-45.799274303743005,0.0
0.32,8227.0,-53.21675884239289,0.0
0.328,8234.0,-48.10505241695432,0.0
0.336,8236.0,-35.94999649236388,0.0
0.344,8236.0,-22.90247100577585,1.0
0.352,8241.0,-10.69239688851485,0.0
0.36,8237.0,-1.645984785095834,0.0
0.368,8243.0,4.362200789302733,0.0
0.376,8242.0,8.275574825632475,0.0
0.384,8238.0,8.313758833545307,0.0
0.392,8247.0,8.097380943991766,0.0
0.4,8248.0,8.784765131515314,0.0
0.408,8257.0,9.902417165131055,0.0
0.416,8262.0,11.922282950316458,0.0
0.424,8244.0,8.65335871021989,0.0
0.432,8237.0,0.3006503761246222,0.0
0.44,8234.0,-6.727717951121349,0.0
0.448,8236.0,-10.06858276536309,0.0
0.456,8290.0,0.9229974435236272,0.0
0.464,8458.0,52.638245545980226,0.0
0.472,8185.0,53.790392125636345,0.0
0.48,8214.0,-3.5328897754782247,0.0
0.488,8221.0,-29.543326723467317,0.0
0.496,8224.0,-38.40373096558028,0.0
0.504,8229.0,-36.18689392095462,0.0
0.512,8240.0,-26.120686709234405,0.0
0.52,8242.0,-13.551433223562299,0.0
0.528,8257.0,-0.5903261900557482,0.0
0.536,8271.0,13.089075464891039,0.0
0.544,8292.0,26.345121565254885,0.0
0.552,8309.0,37.95392530530057,0.0
0.56,8309.0,42.538203647613045,0.0
0.568,8288.0,34.509727219836805,0.0
0.576,8243.0,11.045763111259475,0.0
0.584,8205.0,-21.46242306279305,0.0
0.592,8188.0,-48.67029944220212,0.0
0.6,8180.0,-62.489521411621354,0.0
0.608,8180.0,-62.82244405704819,0.0
0.616,8183.0,-52.88180744579381,0.0
0.624,8178.0,-39.39402679292584,0.0
0.632,8179.0,-26.261979399886513,0.0
0.64,8173.0,-15.53558628308565,0.0
0.648,8172.0,-8.266742593076515,0.0
0.656,8169.0,-3.531827962051011,0.0
0.664,8167.0,-1.2176445698673888,0.0
0.672,8164.0,-0.6859351591699578,0.0
0.68,8171.0,0.5497160734876161,0.0
0.688,8171.0,2.6272405001891457,0.0
0.696,8182.0,5.7048734180473275,0.0
0.704,8179.0,8.294460898794114,0.0
0.712,8158.0,3.6651807068126345,0.0
0.72,8156.0,-4.32717158280775,0.0
0.728,8154.0,-9.214988560292113,0.0
0.736,8147.0,-12.54724184682209,0.0
0.744,8323.0,21.911218324818492,0.0
0.752,8235.0,56.94636807402162,0.0
0.76,8109.0,25.311979911599337,0.0
0.768,8141.0,-16.43841750325555,0.0
0.776,8145.0,-31.282445905971144,0.0
0.784,8147.0,-34.0925868448453,0.0
0.792,8152.0,-29.155555216623952,0.0
0.8,8161.0,-18.955265003065733,0.0
0.808,8170.0,-6.371573437163761,0.0
0.816,8183.0,6.531024883798182,0.0
0.824,8201.0,19.504745351740212,0.0
0.832,8223.0,32.39226560097154,1.0
0.84,8238.0,42.66200452279941,0.0
0.848,8238.0,45.3319601095468,0.0
0.856,8211.0,34.52198495862649,0.0
0.864,8169.0,8.798286199976928,0.0
0.872,8143.0,-21.641046928443757,0.0
0.88,8132.0,-43.92091070355923,0.0
0.888,8129.0,-53.29846846787518,0.0
0.896,8132.0,-50.763663743139205,0.0
0.904,8133.0,-40.751010499670656,0.0
0.912,8134.0,-28.24260803459015,0.0
0.92,8133.0,-16.5632466992256,0.0
0.928,8133.0,-7.349208780972731,0.0
0.936,8132.0,-0.990115973311049,0.0
0.944,8128.0,1.8992501763950713,0.0
0.952,8132.0,3.3200678094331124,0.0
0.96,8132.0,4.4741788442149755,0.0
0.968,8133.0,4.682680708189764,0.0
0.976,8143.0,6.343347766859324,0.0
0.984,8144.0,8.611046199899647,0.0
0.992,8163.0,12.73263955652942,0.0
1.0,8148.0,14.056927923857074,0.0
1.008,8137.0,7.397092255454481,0.0
1.016,8133.0,-0.7275224412319403,0.0
1.024,8135.0,-5.8307068378273925,0.0
1.032,8138.0,-6.943213576160815,0.0
1.04,8463.0,60.46219527552739,0.0
1.048,8124.0,88.29864893802528,0.0
1.056,8121.0,21.503082422515945,0.0
1.064,8130.0,-20.0340216560312,0.0
1.072,8137.0,-38.29278918712157,0.0
1.08,8146.0,-40.016542186160905,0.0
1.088,8152.0,-31.9044743739546,0.0
1.096,8161.0,-19.205403580212305,0.0
1.104,8173.0,-4.493110864980508,0.0
1.112,8186.0,9.996444041059704,0.0
1.12,8207.0,23.99619204184205,0.0
1.128,8226.0,36.8095469496011,0.0
1.136,8236.0,44.73130602464039,0.0
1.144,8228.0,43.0430289523531,1.0
1.152,8193.0,26.73381798382502,0.0
1.16,8154.0,-2.082845852025912,0.0
1.168,8132.0,-31.27153960371743,0.0
1.176,8124.0,-49.92157518031695,0.0
1.184,8124.0,-55.01688202301466,0.0
1.192,8126.0,-49.280427736148795,0.0
1.2,8131.0,-36.98629783297065,0.0
1.208,8133.0,-22.677904588032106,0.0
1.216,8128.0,-11.39060887114556,0.0
1.224,8129.0,-3.8055733360238264,0.0
1.232,8129.0,1.4614748357730605,0.0
1.24,8128.0,4.1505207814345795,0.0
1.248,8128.0,4.907249355214844,0.0
1.256,8132.0,5.42798375857592,0.0
1.264,8139.0,7.160307886689452,0.0
1.272,8144.0,9.550824219633341,0.0
1.28,8160.0,13.806871263653647,0.0
1.288,8149.0,15.252109937880277,0.0
1.296,8134.0,8.482600380955773,0.0
1.304,8129.0,-0.8929552386859996,0.0
1.312,8130.0,-7.1194641186402805,0.0
1.32,8124.0,-10.743920531940375,0.0
1.328,8421.0,48.19302696009822,0.0
1.336,8124.0,75.74160881121588,0.0
1.344,8110.0,17.01291643424497,0.0
1.352,8126.0,-19.88989271165474,0.0
1.36,8132.0,-34.20399256306632,0.0
1.368,8140.0,-34.62338707832805,0.0
1.376,8152.0,-25.536085659982973,0.0
1.384,8160.0,-12.204282095975032,0.0
1.392,8172.0,1.6164542576170788,0.0
1.4,8183.0,14.243860365937053,0.0
1.408,8218.0,28.949988080179537,0.0
1.416,8238.0,44.49455319904064,0.0
1.424,8249.0,53.27500948168131,0.0
1.432,8243.0,51.41214070577007,0.0
1.44,8210.0,34.54802366235822,0.0
1.448,8167.0,3.809861824415975,1.0
1.456,8145.0,-28.225810013288992,0.0
1.464,8130.0,-50.45141806262154,0.0
1.472,8134.0,-58.19388460896084,0.0
1.48,8135.0,-52.92838264212878,0.0
1.488,8134.0,-41.78980591242885,0.0
1.496,8137.0,-28.45804050782249,0.0
1.504,8140.0,-15.033276635824222,0.0
1.512,8131.0,-6.0404761769491415,0.0
1.52,8135.0,-0.8278454455910378,0.0
1.528,8136.0,3.4019110378917503,0.0
1.536,8133.0,4.979010532738357,0.0
1.544,8134.0,4.7482261590089365,0.0
1.552,8138.0,4.913357651098295,0.0
1.56,8142.0,5.9004997231006655,0.0
1.568,8162.0,10.492928295881484,0.0
1.576,8158.0,14.886844388907775,0.0
1.584,8135.0,9.712255540595834,0.0
1.592,8140.0,1.5021048108394552,0.0
1.6,8136.0,-3.3768007905546256,0.0
1.608,8131.0,-7.58892208073371,0.0
1.616,8348.0,34.382381247083686,0.0
1.624,8157.0,59.30318744451938,0.0
1.632,8100.0,14.383643518666304,0.0
1.64,8136.0,-18.65274814936697,0.0
1.648,8145.0,-26.168901837884277,0.0
1.656,8156.0,-22.560411849612137,0.0
1.664,8161.0,-13.737118903113469,0.0
1.672,8168.0,-3.9847187376271904,0.0
1.68,8178.0,5.860079049673914,0.0
1.688,8194.0,16.105640509543036,0.0
1.696,8215.0,27.282173961458966,0.0
1.704,8238.0,38.74489409156354,0.0
1.712,8251.0,47.00457428532013,0.0
1.72,8249.0,47.01019632347038,0.0
1.728,8223.0,34.16579746098614,0.0
1.736,8182.0,7.70154775076162,0.0
1.744,8150.0,-24.03097161682649,0.0
1.752,8137.0,-48.347689404072526,0.0
1.76,8144.0,-56.624280776446085,0.0
1.768,8141.0,-52.11693064325664,0.0
1.776,8149.0,-40.52824523756158,0.0
1.784,8150.0,-25.691448023025032,0.0
1.792,8151.0,-12.613262193123319,0.0
1.8,8150.0,-2.9665252252600567,0.0
1.808,8150.0,2.98399852906482,0.0
1.816,8151.0,6.255019893087365,0.0
1.824,8150.0,7.24116168841897,0.0
1.832,8151.0,6.726518737611286,0.0
1.84,8156.0,6.628145053849039,0.0
1.848,8164.0,8.22097271006669,0.0
1.856,8171.0,10.98108422565474,0.0
1.864,8177.0,13.60445835802716,0.0
1.872,8160.0,10.846011960794158,0.0
1.88,8156.0,3.279970564887435,0.0
1.888,8153.0,-3.121961866051379,0.0
1.896,8156.0,-6.43472788259669,0.0
1.904,8269.0,16.28058407460844,0.0
1.912,8291.0,54.82666468503203,0.0
1.92,8109.0,36.62225181165741,0.0
1.928,8154.0,-7.685386523355874,0.0
1.936,8155.0,-23.325817560089945,0.0
1.944,8163.0,-27.20036600394701,0.0
1.952,8173.0,-21.690456183702054,0.0
1.96,8181.0,-11.465960582105026,0.0
1.968,8195.0,0.8137823575673337,0.0
1.976,8210.0,13.877346981542132,0.0
1.984,8224.0,25.423871864991725,0.0
1.992,8247.0,35.95703907987627,1.0
2.0,8262.0,44.49825658677378,0.0
2.008,8264.0,46.27617161992475,0.0
2.016,8241.0,36.02129649208018,0.0
2.024,8204.0,12.23727706508862,0.0
2.032,8165.0,-19.21073110593079,0.0
2.04,8161.0,-43.681393148995994,0.0
2.048,8155.0,-53.573695788436,0.0
2.056,8157.0,-52.11878592100584,0.0
2.064,8162.0,-41.92642572562022,0.0
2.072,8161.0,-28.724936394605947,0.0
2.08,8162.0,-16.562557956824094,0.0
2.088,8160.0,-7.062968941981353,0.0
2.096,8163.0,-0.16979737617066348,0.0
2.104,8161.0,4.136857034489594,0.0
2.112,8156.0,4.626503227195144,0.0
2.12,8157.0,3.397443383085374,0.0
2.128,8167.0,4.402795966307167,0.0
2.136,8172.0,7.394356354333013,0.0
2.144,8172.0,9.063992655030233,0.0
2.152,8187.0,11.741716902118014,0.0
2.16,8172.0,11.545135731961409,0.0
