Time_Seconds,ECG_Raw,ECG_Filtered,R_Peak_Marker
0.0,8199.0,83.12098788122853,0.0
0.008,8205.0,204.02327302887306,0.0
0.016,8220.0,248.88266608177355,0.0
0.024,8238.0,244.42081452239177,0.0
0.032,8259.0,212.69273451787922,0.0
0.04,8276.0,169.44550256792036,0.0
0.048,8282.0,122.87814161450228,0.0
0.056,8255.0,72.41818714986857,0.0
0.064,8204.0,15.661337014412766,0.0
0.072,8173.0,-37.03168172848086,0.0
0.08,8163.0,-70.9561398871474,0.0
0.088,8162.0,-82.50852924590959,0.0
0.096,8167.0,-76.01412304941732,0.0
0.104,8169.0,-59.21859787653284,0.0
0.112,8167.0,-40.30751355526104,0.0
0.12,8175.0,-21.786629695101055,0.0
0.128,8184.0,-4.057185280988051,0.0
0.136,8182.0,8.473201864319435,0.0
0.144,8189.0,15.620518870121941,0.0
0.152,8194.0,19.930785218819892,0.0
0.16,8192.0,20.071029812796496,0.0
0.168,8175.0,13.229249545305038,0.0
0.176,8178.0,4.317110052125827,0.0
0.184,8178.0,-0.9951369194709514,0.0
0.192,8173.0,-5.007420639139127,0.0
0.2,8174.0,-7.438297839656343,0.0
0.208,8467.0,52.31626148601276,0.0
0.216,8060.0,56.432952634782396,0.0
0.224,8138.0,-16.903315925606194,0.0
0.232,8185.0,-32.17391900033908,0.0
0.24,8190.0,-25.70333973559741,0.0
0.248,8200.0,-14.915207768760183,0.0
0.256,8219.0,-0.3490788552048798,0.0
0.264,8231.0,14.651555798643585,0.0
0.272,8246.0,26.817679860680755,0.0
0.28,8270.0,37.91456091299074,0.0
0.288,8279.0,45.47087031704723,0.0
0.296,8250.0,38.959722101059924,0.0
0.304,8202.0,13.471122578780523,0.0
0.312,8172.0,-19.580638642557687,1.0
0.32,8167.0,-43.309268652485116,0.0
0.328,8170.0,-51.18474664247174,0.0
0.336,8172.0,-47.06057547201294,0.0
0.344,8172.0,-37.0780070725757,0.0
0.352,8170.0,-25.961470705598913,0.0
0.36,8176.0,-14.63390073323626,0.0
0.368,8180.0,-3.6731142012210967,0.0
0.376,8193.0,6.839078365364003,0.0
0.384,8204.0,16.922306496983765,0.0
0.392,8207.0,23.18010112410002,0.0
0.4,8176.0,17.646150533479613,0.0
0.408,8170.0,4.138886071632896,0.0
0.416,8179.0,-3.8638893718041345,0.0
0.424,8181.0,-5.763597272294874,0.0
0.432,8180.0,-5.808951191546839,0.0
0.44,8419.0,43.66852832527161,0.0
0.448,8078.0,45.470079729933104,0.0
0.456,8126.0,-20.21842805123333,0.0
0.464,8191.0,-32.91515777276186,0.0
0.472,8198.0,-20.723997017128113,0.0
0.48,8203.0,-7.920552190083754,0.0
0.488,8215.0,4.325347188000933,0.0
0.496,8220.0,14.384892216893604,0.0
0.504,8242.0,23.6692933671643,0.0
0.512,8263.0,34.35646409177548,0.0
0.52,8268.0,40.779815189369856,0.0
0.528,8249.0,35.535661572631625,0.0
0.536,8203.0,13.767098451095535,0.0
0.544,8171.0,-17.129512811482982,0.0
0.552,8161.0,-41.38531606666925,0.0
0.56,8166.0,-50.47715983903481,0.0
0.568,8162.0,-47.99682719555676,0.0
0.576,8164.0,-39.66167867583363,0.0
0.584,8172.0,-26.676098706830317,0.0
0.592,8174.0,-12.909028443655416,0.0
0.6,8170.0,-3.2186463516006825,0.0
0.608,8187.0,5.656125136079481,0.0
0.616,8192.0,14.541733165002597,0.0
0.624,8198.0,19.8392777810393,0.0
0.632,8178.0,17.10415670926136,0.0
0.64,8169.0,6.968694666268902,0.0
0.648,8169.0,-1.9206446615294226,0.0
0.656,8169.0,-6.8865928840564266,0.0
0.664,8164.0,-9.800861830566873,0.0
0.672,8299.0,16.5206778156778,0.0
0.68,8188.0,34.485682993755745,0.0
0.688,8078.0,-5.268761324048683,0.0
0.696,8177.0,-30.22797681530119,0.0
0.704,8186.0,-18.341408604348544,0.0
0.712,8188.0,-6.283628656570272,0.0
0.72,8205.0,5.68171046075895,1.0
0.728,8216.0,17.617000999329548,0.0
0.736,8226.0,26.294884164344467,0.0
0.744,8249.0,34.18228235343895,0.0
0.752,8261.0,40.81496801541857,0.0
0.76,8247.0,38.140894823197414,0.0
